vid,birth,death,parentid,level,bindingAvidIni,bindingAvid,infection_no,distance_to_parent,distance_to_root, immK
9172,-3,-2,8833,4,0.8,0.8,0,0,0,0
9173,-3,-2,8714,7,0.8,0.8,0,0,0.0148781,0
9174,-3,-11,8350,4,0.8,0.8,0,0,0.0356569,0
9175,-3,-2,8313,4,0.8,0.8,0,0,0.000433435,0
9176,-3,-1,8370,4,0.8,0.8,0,0,0.010578,0
9177,-3,-1,8365,7,0.8,0.8,0,0,0,0
9178,-3,-11,8887,3,0.8,0.8,0,0,0.0556759,0
9179,-3,-11,8846,4,0.8,0.8,0,0,0.00705222,0
9180,-3,-2,8510,4,0.8,0.8,0,0,0.0160488,0
9181,-3,0,9044,4,0.8,0.8,0,0,0,0
9182,-3,-2,8875,6,0.8,0.8,0,0,0,0
9183,-3,0,8435,5,0.8,0.8,0,0,0.0311102,0
9184,-3,-11,8467,4,0.8,0.8,0,0,0.0112789,0
9185,-3,-11,8759,5,0.8,0.8,0,0,0,0
9186,-3,-2,8437,4,0.8,0.8,0,0,0,0
9187,-3,-1,8645,6,0.8,0.8,0,0,0,0
9188,-3,-11,8994,5,0.8,0.8,0,0,0.0591172,0
9189,-3,-2,8326,5,0.8,0.8,0,0,0.0364522,0
9190,-3,-11,8552,4,0.8,0.8,0,0,0.0256538,0
9191,-3,0,8043,3,0.8,0.8,0,0,0,0
9192,-3,-2,8901,7,0.8,0.8,0,0,0.0277638,0
9193,-3,0,8506,4,0.8,0.8,0,0,0,0
9194,-3,-2,8396,5,0.8,0.8,0,0,0.0399446,0
9195,-3,-2,7759,2,0.8,0.8,0,0,0.000433435,0
9196,-3,-11,8937,8,0.8,0.8,0,0,0,0
9197,-3,-11,7880,3,0.8,0.8,0,0.021499,0.021499,0
9198,-3,0,8102,3,0.8,0.8,0,0,0.0292416,0
9199,-3,-11,8639,6,0.8,0.8,0,0,0.104265,0
9200,-3,-1,8283,3,0.8,0.8,0,0.0329217,0.0437138,0
9201,-3,-2,8429,6,0.8,0.8,0,0,0.0212799,0
9202,-3,0,8345,6,0.8,0.8,0,0.0161572,0.0161572,0
9203,-3,0,8812,3,0.8,0.8,0,0,0,0
9204,-3,0,8195,4,0.8,0.8,0,0,0,0
9205,-3,-11,8824,6,0.8,0.8,0,0,0.00411832,0
9206,-3,-11,8508,6,0.8,0.8,0,0,0,0
9207,-3,-1,8741,6,0.8,0.8,0,0,0,0
9208,-3,-11,8543,3,0.8,0.8,0,0.0127317,0.0127317,0
9209,-3,0,8754,4,0.8,0.8,0,0,0,0
9210,-3,0,8727,5,0.8,0.8,0,0,0,0
9211,-3,-11,8852,5,0.8,0.8,0,0,0,0
9212,-3,-1,8627,2,0.8,0.8,0,0,0,0
9213,-3,-1,7996,5,0.8,0.8,0,0,0,0
9214,-3,-2,8800,5,0.8,0.8,0,0,0.00951169,0
9215,-3,-1,7933,3,0.8,0.8,0,0.00903422,0.00903422,0
9216,-3,0,8551,6,0.8,0.8,0,0.0598234,0.0598234,0
9217,-3,0,8131,4,0.8,0.8,0,0,0.0130807,0
9218,-3,0,8020,2,0.8,0.8,0,0,0.0515996,0
9219,-3,-2,8980,5,0.8,0.8,0,0.0470071,0.068376,0
9220,-3,-11,8689,5,0.8,0.8,0,0.0112211,0.0199002,0
9221,-3,-11,8039,4,0.8,0.8,0,0,0,0
9222,-3,-1,8830,4,0.8,0.8,0,0.00508965,0.00508965,0
9223,-3,-11,8373,6,0.8,0.8,0,0,0,0
9224,-3,-2,8629,5,0.8,0.8,0,0,0.0307965,0
9225,-3,0,8778,5,0.8,0.8,0,0.0697522,0.0704077,0
9226,-3,-2,8916,4,0.8,0.8,0,0,0.0256843,0
9227,-3,0,8539,6,0.8,0.8,0,0,0,0
9228,-3,-2,7730,3,0.8,0.8,0,0,0,0
9229,-3,-11,8955,7,0.8,0.8,0,0.00625122,0.0426707,0
9230,-3,-2,8859,3,0.8,0.8,0,0,0,0
9231,-3,-2,8480,4,0.8,0.8,0,0,0.112589,0
9232,-3,-1,8480,4,0.8,0.8,0,0,0.112589,0
9233,-3,-11,8670,4,0.8,0.8,0,0.0138505,0.0138505,0
9234,-3,-11,8387,4,0.8,0.8,0,0,0,0
9235,-3,-11,8801,8,0.8,0.8,0,0,0,0
9236,-3,-11,8710,5,0.8,0.8,0,0.0276801,0.0989157,0
9237,-3,-2,7882,3,0.8,0.8,0,0.0654522,0.0654522,0
9238,-3,-2,8843,6,0.8,0.8,0,0,0,0
9239,-3,-1,8733,3,0.8,0.8,0,0.0211821,0.0847013,0
9240,-3,-11,8544,4,0.8,0.8,0,0.0387101,0.0387101,0
9241,-3,-11,8597,4,0.8,0.8,0,0,0,0
9242,-3,0,7970,4,0.8,0.8,0,0,0,0
9243,-3,-11,8261,4,0.8,0.8,0,0,0,0
9244,-3,-2,8260,3,0.8,0.8,0,0,0.00867905,0
9245,-3,-2,8507,5,0.8,0.8,0,0,0.0222343,0
9246,-3,-1,9000,6,0.8,0.8,0,0.00113136,0.00512414,0
9247,-3,-2,8700,6,0.8,0.8,0,0.00192524,0.0437229,0
9248,-3,-2,9018,7,0.8,0.8,0,0,0.0148781,0
9249,-3,-11,8469,6,0.8,0.8,0,0,0,0
9250,-3,-11,8391,6,0.8,0.8,0,0.0106972,0.0106972,0
9251,-3,0,8837,5,0.8,0.8,0,0.0325555,0.0655003,0
9252,-3,-11,8707,7,0.8,0.8,0,0.00720541,0.00720541,0
9253,-3,-1,8883,7,0.8,0.8,0,0,0,0
9254,-3,-2,8404,5,0.8,0.8,0,0,0.0296536,0
9255,-3,-11,7925,4,0.8,0.8,0,0.00187258,0.0076211,0
9256,-3,-2,8645,6,0.8,0.8,0,0,0,0
9257,-3,-1,8114,3,0.8,0.8,0,0.0154738,0.0726449,0
9258,-3,-11,8880,5,0.8,0.8,0,0,0.0135007,0
9259,-3,0,8435,5,0.8,0.8,0,0,0.0311102,0
9260,-3,-11,8977,4,0.8,0.8,0,0,0,0
9261,-3,-11,9042,5,0.8,0.8,0,0.000563924,0.000563924,0
9262,-3,0,7753,3,0.8,0.8,0,0,0.00338004,0
9263,-3,0,7738,4,0.8,0.8,0,0,0,0
9264,-3,-11,8065,5,0.8,0.8,0,0.106827,0.106827,0
9265,-3,0,9004,4,0.8,0.8,0,0,0.0610771,0
9266,-3,0,8911,6,0.8,0.8,0,0,0,0
9267,-3,-11,8297,5,0.8,0.8,0,0,0,0
9268,-3,-11,8647,3,0.8,0.8,0,0,0,0
9269,-3,-11,8953,7,0.8,0.8,0,0.00651019,0.0301561,0
9270,-3,-2,7982,2,0.8,0.8,0,0,0,0
9271,-3,-2,8147,4,0.8,0.8,0,0,0.0643448,0
9272,-3,-11,8238,4,0.8,0.8,0,0.0016058,0.0016058,0
9273,-3,-2,8148,4,0.8,0.8,0,0,0.000462257,0
9274,-3,-11,8666,5,0.8,0.8,0,0,0.0130807,0
9275,-3,-11,8755,3,0.8,0.8,0,0,0.043482,0
9276,-3,0,8998,4,0.8,0.8,0,0,0.0235614,0
9277,-3,-2,8833,4,0.8,0.8,0,0,0,0
9278,-3,-1,8679,5,0.8,0.8,0,0,0,0
9279,-3,0,8827,5,0.8,0.8,0,0,0,0
9280,-3,-11,9022,5,0.8,0.8,0,0,0.0181779,0
9281,-3,-1,8038,3,0.8,0.8,0,0,0,0
9282,-3,0,8804,4,0.8,0.8,0,0,0,0
9283,-3,-11,8457,4,0.8,0.8,0,0.110646,0.127603,0
9284,-3,-1,8691,3,0.8,0.8,0,0,0,0
9285,-3,-2,8724,6,0.8,0.8,0,0,0.0272042,0
9286,-3,-2,8618,5,0.8,0.8,0,0,0.0643448,0
9287,-3,-1,8253,4,0.8,0.8,0,0,0.0046628,0
9288,-3,-2,8108,6,0.8,0.8,0,0,0,0
9289,-3,-1,8783,4,0.8,0.8,0,0,0.0245705,0
9290,-3,-11,8258,5,0.8,0.8,0,0,0,0
9291,-3,0,9035,6,0.8,0.8,0,0,0,0
9292,-3,-11,8734,5,0.8,0.8,0,0,0.00390647,0
9293,-3,-2,8131,4,0.8,0.8,0,0,0.0130807,0
9294,-3,-1,7982,2,0.8,0.8,0,0,0,0
9295,-3,-1,8294,4,0.8,0.8,0,0.0031795,0.0179638,0
9296,-3,0,8980,5,0.8,0.8,0,0,0.0213689,0
9297,-3,-11,8718,7,0.8,0.8,0,0,0,0
9298,-3,-2,8949,4,0.8,0.8,0,0,0,0
9299,-3,-1,8982,5,0.8,0.8,0,0,0.0112789,0
9300,-3,0,8691,3,0.8,0.8,0,0.00608774,0.00608774,0
9301,-3,-11,8412,4,0.8,0.8,0,0.00921324,0.00921324,0
9302,-3,-2,8764,4,0.8,0.8,0,0,0,0
9303,-3,-2,7859,4,0.8,0.8,0,0,0,0
9304,-3,-2,8824,6,0.8,0.8,0,0,0.00411832,0
9305,-3,0,8920,5,0.8,0.8,0,0.0488732,0.0702891,0
9306,-3,-11,7720,2,0.8,0.8,0,0,0,0
9307,-3,-1,7883,3,0.8,0.8,0,0.0635184,0.0825856,0
9308,-3,-11,8633,6,0.8,0.8,0,0.0823148,0.109519,0
9309,-3,-11,8709,3,0.8,0.8,0,0.00576617,0.00940328,0
9310,-3,-1,8998,4,0.8,0.8,0,0,0.0235614,0
9311,-3,-2,8458,5,0.8,0.8,0,0.0078912,0.0078912,0
9312,-3,-2,8770,4,0.8,0.8,0,0.0340368,0.0632784,0
9313,-3,-11,8332,6,0.8,0.8,0,0,0,0
9314,-3,-2,8105,3,0.8,0.8,0,0,0,0
9315,-3,0,9034,6,0.8,0.8,0,0,0.00413827,0
9316,-3,-2,8579,3,0.8,0.8,0,0.0222077,0.0222077,0
9317,-3,-2,9013,5,0.8,0.8,0,0,0.0591172,0
9318,-3,-1,8929,5,0.8,0.8,0,0,0.0110038,0
9319,-3,-1,8061,5,0.8,0.8,0,0,0.0277638,0
9320,-3,-11,8186,4,0.8,0.8,0,0.0173835,0.0173835,0
9321,-3,0,8396,5,0.8,0.8,0,0.0498935,0.0898381,0
9322,-3,0,9016,5,0.8,0.8,0,0.014127,0.0330409,0
9323,-3,-1,8725,6,0.8,0.8,0,0,0.00579961,0
9324,-3,-1,8836,5,0.8,0.8,0,0,0.0591172,0
9325,-3,-1,8164,4,0.8,0.8,0,0,0,0
9326,-3,-11,8162,5,0.8,0.8,0,0,0,0
9327,-3,-2,8553,3,0.8,0.8,0,0,0.000135555,0
9328,-3,-2,8450,4,0.8,0.8,0,0,0.0189139,0
9329,-3,-2,8649,6,0.8,0.8,0,0.0084258,0.0084258,0
9330,-3,-2,8839,5,0.8,0.8,0,0,0.0515263,0
9331,-3,-1,7719,3,0.8,0.8,0,0,0.0329448,0
9332,-3,-2,8979,5,0.8,0.8,0,0,0,0
9333,-3,-2,8544,4,0.8,0.8,0,0,0,0
9334,-3,-1,8937,8,0.8,0.8,0,0.0177774,0.0177774,0
9335,-3,-11,8512,4,0.8,0.8,0,0,0,0
9336,-3,-1,8848,8,0.8,0.8,0,0,0,0
9337,-3,-1,8369,4,0.8,0.8,0,0,0.006299,0
9338,-3,-11,8728,4,0.8,0.8,0,0,0,0
9339,-3,-11,8878,7,0.8,0.8,0,0,0,0
9340,-3,0,8313,4,0.8,0.8,0,0,0.000433435,0
9341,-3,-11,8925,5,0.8,0.8,0,0.00159553,0.0057338,0
9342,-3,-11,8513,7,0.8,0.8,0,0,0.0108974,0
9343,-3,-1,7747,3,0.8,0.8,0,0,0,0
9344,-3,0,8366,5,0.8,0.8,0,0,0,0
9345,-3,-11,8678,5,0.8,0.8,0,0,0,0
9346,-3,-11,8967,6,0.8,0.8,0,0,0,0
9347,-3,0,7767,2,0.8,0.8,0,0,0.0135007,0
9348,-3,-2,7982,2,0.8,0.8,0,0,0,0
9349,-3,-2,9012,4,0.8,0.8,0,0.00417441,0.00417441,0
9350,-3,0,8522,5,0.8,0.8,0,0,0,0
9351,-3,-2,8200,3,0.8,0.8,0,0,0.0141322,0
9352,-3,-11,8561,4,0.8,0.8,0,0.00357648,0.00357648,0
9353,-3,-2,7759,2,0.8,0.8,0,0,0.000433435,0
9354,-3,-2,8679,5,0.8,0.8,0,0,0,0
9355,-3,0,8891,5,0.8,0.8,0,0,0.0392272,0
9356,-3,-2,9035,6,0.8,0.8,0,0,0,0
9357,-3,0,8863,3,0.8,0.8,0,0.0475223,0.0475223,0
9358,-3,-2,8147,4,0.8,0.8,0,0,0.0643448,0
9359,-3,-2,8507,5,0.8,0.8,0,0,0.0222343,0
9360,-3,-11,8867,6,0.8,0.8,0,0.0157929,0.0157929,0
9361,-3,-2,8402,5,0.8,0.8,0,0,0.00413827,0
9362,-3,0,8512,4,0.8,0.8,0,0,0,0
9363,-3,0,8842,6,0.8,0.8,0,0.00696209,0.00696209,0
9364,-3,-11,8953,7,0.8,0.8,0,0,0.0236459,0
9365,-3,0,8911,6,0.8,0.8,0,0.0142936,0.0142936,0
9366,-3,-2,9011,4,0.8,0.8,0,0,0,0
9367,-3,-2,8666,5,0.8,0.8,0,0,0.0130807,0
9368,-3,-11,8845,4,0.8,0.8,0,0,0.0135007,0
9369,-3,-2,8885,6,0.8,0.8,0,0,0,0
9370,-3,0,8895,5,0.8,0.8,0,0,0.0256538,0
9371,-3,-11,8673,6,0.8,0.8,0,0,0,0
9372,-3,-2,8633,6,0.8,0.8,0,0,0.0272042,0
9373,-3,-2,8014,4,0.8,0.8,0,0,0.06612,0
9374,-3,-2,8560,6,0.8,0.8,0,0,0.114031,0
9375,-3,-2,8700,6,0.8,0.8,0,0,0.0417977,0
9376,-3,-11,8195,4,0.8,0.8,0,0,0,0
9377,-3,-11,9011,4,0.8,0.8,0,0,0,0
9378,-3,-2,8399,7,0.8,0.8,0,0,0,0
9379,-3,-11,8937,8,0.8,0.8,0,0,0,0
9380,-3,-2,8286,5,0.8,0.8,0,0,0.0211984,0
9381,-3,-2,8964,5,0.8,0.8,0,0,0,0
9382,-3,-1,8386,6,0.8,0.8,0,0,0.0503153,0
9383,-3,0,8482,5,0.8,0.8,0,0,0,0
9384,-3,-1,7660,2,0.8,0.8,0,0.00239348,0.00239348,0
9385,-3,-2,8822,4,0.8,0.8,0,0,0.0256538,0
9386,-3,0,8335,6,0.8,0.8,0,0.0276571,0.0276571,0
9387,-3,-1,8457,4,0.8,0.8,0,0,0.0169566,0
9388,-3,-1,8148,4,0.8,0.8,0,0.00744308,0.00790533,0
9389,-3,-2,8755,3,0.8,0.8,0,0,0.043482,0
9390,-3,-2,8352,4,0.8,0.8,0,0,0.0230278,0
9391,-3,-11,7890,4,0.8,0.8,0,0,0.0457138,0
9392,-3,-2,8739,6,0.8,0.8,0,0,0.000717109,0
9393,-3,0,8547,7,0.8,0.8,0,0,0,0
9394,-3,-11,7938,4,0.8,0.8,0,0,2.98044e-06,0
9395,-3,-1,8884,5,0.8,0.8,0,0,0,0
9396,-3,-2,8164,4,0.8,0.8,0,0.00706771,0.00706771,0
9397,-3,-11,7946,3,0.8,0.8,0,0,0,0
9398,-3,-11,8597,4,0.8,0.8,0,0.0806389,0.0806389,0
9399,-3,-11,8592,5,0.8,0.8,0,0,0,0
9400,-3,-2,8524,4,0.8,0.8,0,0.0715172,0.0801963,0
9401,-3,-11,7962,4,0.8,0.8,0,0,0.104265,0
9402,-3,-1,8739,6,0.8,0.8,0,0,0.000717109,0
9403,-3,-2,8355,3,0.8,0.8,0,0,0.0189139,0
9404,-3,-1,8056,4,0.8,0.8,0,0,0.0945433,0
9405,-3,0,8875,6,0.8,0.8,0,0,0,0
9406,-3,-11,8113,4,0.8,0.8,0,0,0.00579961,0
9407,-3,-11,8539,6,0.8,0.8,0,0.0409263,0.0409263,0
9408,-3,-2,8871,5,0.8,0.8,0,0,0.0266834,0
9409,-3,-2,8588,4,0.8,0.8,0,0,0.00867905,0
9410,-3,-2,8591,5,0.8,0.8,0,0,0,0
9411,-3,0,8908,7,0.8,0.8,0,0,0.0542268,0
9412,-3,0,9015,7,0.8,0.8,0,0,0.0272042,0
9413,-3,-11,8035,4,0.8,0.8,0,0.0594701,0.0928548,0
9414,-3,-2,8534,5,0.8,0.8,0,0,0.0944334,0
9415,-3,-2,8632,7,0.8,0.8,0,0,0.0143399,0
9416,-3,0,8947,6,0.8,0.8,0,0.00211437,0.091057,0
9417,-3,-1,8294,4,0.8,0.8,0,0,0.0147843,0
9418,-3,-1,8045,5,0.8,0.8,0,0,0,0
9419,-3,-2,8302,4,0.8,0.8,0,0,0.000696887,0
9420,-3,-1,8644,7,0.8,0.8,0,0,0.00433101,0
9421,-3,-1,8868,5,0.8,0.8,0,0,0,0
9422,-3,-2,8889,5,0.8,0.8,0,0.0316348,0.0589863,0
9423,-3,0,8341,5,0.8,0.8,0,0,0,0
9424,-3,-1,8575,3,0.8,0.8,0,0,0.0443198,0
9425,-3,-2,8605,6,0.8,0.8,0,0,0.0544322,0
9426,-3,-1,8978,5,0.8,0.8,0,0,0.00867905,0
9427,-3,-11,8087,4,0.8,0.8,0,0,0,0
9428,-3,0,7699,3,0.8,0.8,0,0.0366138,0.0608238,0
9429,-3,-11,8674,6,0.8,0.8,0,0,0,0
9430,-3,-2,8688,4,0.8,0.8,0,0,0,0
9431,-3,-2,8094,4,0.8,0.8,0,0.0241151,0.0241151,0
9432,-3,-1,8596,5,0.8,0.8,0,0,0.022564,0
9433,-3,-2,8613,5,0.8,0.8,0,0,0,0
9434,-3,-11,8297,5,0.8,0.8,0,0,0,0
9435,-3,-1,9030,4,0.8,0.8,0,0,0.0625398,0
9436,-3,-11,8320,5,0.8,0.8,0,0,6.08648e-05,0
9437,-3,-2,9008,5,0.8,0.8,0,0,0.0397067,0
9438,-3,-2,8062,5,0.8,0.8,0,0,0.00407639,0
9439,-3,0,8630,6,0.8,0.8,0,0,0,0
9440,-3,-11,8447,5,0.8,0.8,0,0.023425,0.0424922,0
9441,-3,0,8915,6,0.8,0.8,0,0,0,0
9442,-3,-11,9019,4,0.8,0.8,0,0,0,0
9443,-3,-11,8805,3,0.8,0.8,0,0,3.84598e-05,0
9444,-3,-11,8261,4,0.8,0.8,0,0.0321511,0.0321511,0
9445,-3,-11,7890,4,0.8,0.8,0,0,0.0457138,0
9446,-3,-11,8530,4,0.8,0.8,0,0.0221951,0.0221951,0
9447,-3,-11,8573,5,0.8,0.8,0,0,0.0774037,0
9448,-3,-11,8946,3,0.8,0.8,0,0.000191644,0.0420883,0
9449,-3,-2,8527,5,0.8,0.8,0,0,0,0
9450,-3,-1,8212,4,0.8,0.8,0,0,0.0307965,0
9451,-3,-11,8402,5,0.8,0.8,0,0,0.00413827,0
9452,-3,-11,8403,6,0.8,0.8,0,0,0,0
9453,-3,0,8884,5,0.8,0.8,0,0,0,0
9454,-3,-2,8884,5,0.8,0.8,0,0,0,0
9455,-3,-1,8899,4,0.8,0.8,0,0,0.000135555,0
9456,-3,-2,8844,6,0.8,0.8,0,0,0.00152095,0
9457,-3,0,8685,5,0.8,0.8,0,0.00032125,0.0173512,0
9458,-3,-1,8230,5,0.8,0.8,0,0,0,0
9459,-3,-2,8470,6,0.8,0.8,0,0,0,0
9460,-3,-2,8426,5,0.8,0.8,0,0,0,0
9461,-3,-2,8193,3,0.8,0.8,0,0,0,0
9462,-3,-1,8777,6,0.8,0.8,0,0.0231563,0.0276164,0
9463,-3,-2,8977,4,0.8,0.8,0,0.00769973,0.00769973,0
9464,-3,-11,8345,6,0.8,0.8,0,0,0,0
9465,-3,-1,8610,5,0.8,0.8,0,0.00754492,0.0116632,0
9466,-3,-11,7934,4,0.8,0.8,0,0,0,0
9467,-3,-11,9043,5,0.8,0.8,0,0.00322674,0.00322674,0
9468,-3,-1,8649,6,0.8,0.8,0,0.0169569,0.0169569,0
9469,-3,-1,8094,4,0.8,0.8,0,0.0085906,0.0085906,0
9470,-3,-2,8733,3,0.8,0.8,0,0,0.0635191,0
9471,-3,0,8398,4,0.8,0.8,0,0,0,0
9472,-3,-11,8786,5,0.8,0.8,0,0,0,0
9473,-3,-1,8202,4,0.8,0.8,0,0,0,0
9474,-3,-11,8935,5,0.8,0.8,0,0,0.00413827,0
9475,-3,-2,7935,3,0.8,0.8,0,0,0,0
9476,-3,-1,8760,5,0.8,0.8,0,0,0.0307965,0
9477,-3,-2,8534,5,0.8,0.8,0,0.0156019,0.110035,0
9478,-3,-1,8544,4,0.8,0.8,0,0,0,0
9479,-3,0,8973,3,0.8,0.8,0,0,0.0220718,0
9480,-3,-11,8660,7,0.8,0.8,0,0.00878642,0.00878642,0
9481,-3,-11,8565,5,0.8,0.8,0,0,0.00951169,0
9482,-3,-11,8725,6,0.8,0.8,0,0,0.00579961,0
9483,-3,-1,8509,3,0.8,0.8,0,0,0.0377363,0
9484,-3,-11,8314,6,0.8,0.8,0,0,0,0
9485,-3,0,7902,3,0.8,0.8,0,0.0460158,0.0546949,0
9486,-3,-2,8661,4,0.8,0.8,0,0,0,0
9487,-3,-1,8465,4,0.8,0.8,0,0,0.0273229,0
9488,-3,-2,8508,6,0.8,0.8,0,0,0,0
9489,-3,-2,8936,5,0.8,0.8,0,0,0,0
9490,-3,-11,8313,4,0.8,0.8,0,0.00363184,0.00406528,0
9491,-3,-2,8595,4,0.8,0.8,0,0.0129639,0.0396473,0
9492,-3,0,8987,5,0.8,0.8,0,0.00217291,0.0241592,0
9493,-3,-11,8864,5,0.8,0.8,0,0,0,0
9494,-3,-11,7753,3,0.8,0.8,0,0.0206092,0.0239892,0
9495,-3,-11,8517,3,0.8,0.8,0,0.0561676,0.0706863,0
9496,-3,-1,8736,6,0.8,0.8,0,0,0,0
9497,-3,0,8361,3,0.8,0.8,0,0.0612791,0.100195,0
9498,-3,-11,8666,5,0.8,0.8,0,0.0405628,0.0536435,0
9499,-3,-2,9003,6,0.8,0.8,0,0,0.0189139,0
9500,-3,-2,8894,4,0.8,0.8,0,0,0.0631821,0
9501,-3,-1,8509,3,0.8,0.8,0,0,0.0377363,0
9502,-3,-2,8896,6,0.8,0.8,0,0,0,0
9503,-3,0,8912,5,0.8,0.8,0,0,0.000462257,0
9504,-3,0,8965,6,0.8,0.8,0,0,0.0171471,0
9505,-3,-11,8695,6,0.8,0.8,0,0,0.006299,0
9506,-3,-2,7917,4,0.8,0.8,0,0,0,0
9507,-3,-11,8113,4,0.8,0.8,0,0.0331769,0.0389765,0
9508,-3,-2,8717,5,0.8,0.8,0,0,0,0
9509,-3,0,8962,3,0.8,0.8,0,0,0,0
9510,-3,0,8685,5,0.8,0.8,0,0,0.01703,0
9511,-3,-1,8919,6,0.8,0.8,0,0,0,0
9512,-3,-2,8441,4,0.8,0.8,0,0,0.0375216,0
9513,-3,-2,7859,4,0.8,0.8,0,0,0,0
9514,-3,-2,8918,5,0.8,0.8,0,0,0.0763727,0
9515,-3,-11,8260,3,0.8,0.8,0,0.016132,0.0248111,0
9516,-3,-11,8660,7,0.8,0.8,0,0,0,0
9517,-3,-1,8765,6,0.8,0.8,0,0,0.006299,0
9518,-3,-2,8386,6,0.8,0.8,0,0,0.0503153,0
9519,-3,0,8995,6,0.8,0.8,0,0,0,0
9520,-3,-11,8226,6,0.8,0.8,0,0,0,0
9521,-3,-1,9033,5,0.8,0.8,0,0,0.0339445,0
9522,-3,-2,8998,4,0.8,0.8,0,0,0.0235614,0
9523,-3,-11,8669,3,0.8,0.8,0,0,0.0230278,0
9524,-3,-11,8462,5,0.8,0.8,0,0,0.00186007,0
9525,-3,-2,8289,5,0.8,0.8,0,0,0,0
9526,-3,-11,8078,3,0.8,0.8,0,0,0,0
9527,-3,-11,8928,6,0.8,0.8,0,0.0346717,0.0497353,0
9528,-3,-1,8691,3,0.8,0.8,0,0,0,0
9529,-3,0,8082,4,0.8,0.8,0,0.00505162,0.0408091,0
9530,-3,-2,8276,3,0.8,0.8,0,0,0.00867905,0
9531,-3,0,8693,5,0.8,0.8,0,0,0,0
9532,-3,-11,8481,4,0.8,0.8,0,0.000963866,0.0223798,0
9533,-3,-2,8371,3,0.8,0.8,0,0,0,0
9534,-3,-11,8500,4,0.8,0.8,0,0.000273306,0.0422858,0
9535,-3,-11,8624,4,0.8,0.8,0,0.0351896,0.0351896,0
9536,-3,-2,8995,6,0.8,0.8,0,0,0,0
9537,-3,-2,8427,7,0.8,0.8,0,0.0143664,0.0143664,0
9538,-3,-11,8919,6,0.8,0.8,0,0,0,0
9539,-3,-2,8639,6,0.8,0.8,0,0,0.104265,0
9540,-3,0,8754,4,0.8,0.8,0,0,0,0
9541,-3,-1,8697,5,0.8,0.8,0,0,0.022564,0
9542,-3,-11,8817,2,0.8,0.8,0,0,0,0
9543,-3,-1,8321,4,0.8,0.8,0,0,0.00415724,0
9544,-3,-11,8565,5,0.8,0.8,0,0.016868,0.0263797,0
9545,-3,-2,8789,4,0.8,0.8,0,0,0.0092175,0
9546,-3,-11,8782,4,0.8,0.8,0,0,0.0183055,0
9547,-3,-11,8938,6,0.8,0.8,0,0,0,0
9548,-3,-11,8961,6,0.8,0.8,0,0.00605663,0.0415291,0
9549,-3,-11,8885,6,0.8,0.8,0,0,0,0
9550,-3,-1,8684,6,0.8,0.8,0,0,0.0149361,0
9551,-3,-1,8427,7,0.8,0.8,0,0.00950255,0.00950255,0
9552,-3,-2,8794,4,0.8,0.8,0,0,0.0291705,0
9553,-3,-1,8557,4,0.8,0.8,0,0,0,0
9554,-3,0,8164,4,0.8,0.8,0,0.00220366,0.00220366,0
9555,-3,-1,8571,5,0.8,0.8,0,0,0,0
9556,-3,-11,8438,5,0.8,0.8,0,0,0.00725852,0
9557,-3,-1,8849,4,0.8,0.8,0,0,0.0308484,0
9558,-3,-2,7883,3,0.8,0.8,0,0,0.0190672,0
9559,-3,-2,8713,4,0.8,0.8,0,0,0,0
9560,-3,-2,7939,4,0.8,0.8,0,0,0,0
9561,-3,-2,9001,6,0.8,0.8,0,0,0,0
9562,-3,-2,7715,3,0.8,0.8,0,0,0,0
9563,-3,0,8546,3,0.8,0.8,0,0,0,0
9564,-3,-11,8065,5,0.8,0.8,0,0,0,0
9565,-3,-11,8915,6,0.8,0.8,0,0,0,0
9566,-3,-11,8061,5,0.8,0.8,0,0.054648,0.0824118,0
9567,-3,0,9020,5,0.8,0.8,0,0,0.00413827,0
9568,-3,-2,8750,5,0.8,0.8,0,0,0.000433435,0
9569,-3,-2,8984,3,0.8,0.8,0,0,0.0214629,0
9570,-3,-2,8206,4,0.8,0.8,0,0.000217688,0.000217688,0
9571,-3,-11,8608,4,0.8,0.8,0,0,0.0657648,0
9572,-3,-11,9033,5,0.8,0.8,0,0,0.0339445,0
9573,-3,-2,8499,5,0.8,0.8,0,0,0,0
9574,-3,-2,8810,6,0.8,0.8,0,0,0,0
9575,-3,-11,8967,6,0.8,0.8,0,0,0,0
9576,-3,-1,8904,5,0.8,0.8,0,0,0.0181779,0
9577,-3,-11,8225,3,0.8,0.8,0,0,0.00880223,0
9578,-3,-2,7767,2,0.8,0.8,0,0,0.0135007,0
9579,-3,-1,8427,7,0.8,0.8,0,0,0,0
9580,-3,-2,8557,4,0.8,0.8,0,0,0,0
9581,-3,-2,8922,5,0.8,0.8,0,0,0.0643448,0
9582,-3,-2,8452,3,0.8,0.8,0,0,0.00705222,0
9583,-3,0,8565,5,0.8,0.8,0,0.00981258,0.0193243,0
9584,-3,-1,7767,2,0.8,0.8,0,0,0.0135007,0
9585,-3,-1,8829,5,0.8,0.8,0,0,0.0135007,0
9586,-3,0,8903,5,0.8,0.8,0,0,0,0
9587,-3,-2,8485,3,0.8,0.8,0,0,0,0
9588,-3,-2,8358,6,0.8,0.8,0,0,0.0264373,0
9589,-3,-11,8165,5,0.8,0.8,0,0,0.060492,0
9590,-3,-2,8709,3,0.8,0.8,0,0,0.00363711,0
9591,-3,-1,8866,7,0.8,0.8,0,0,0.006299,0
